SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed
930,20.48,40,10,protocol,7.5,400,4731,11.8275,400,362,0.905,0.840746,0.813243,0.783559,0.766667,0.728276,0.65576,0.65576,0.65576,0.65576,0.45766,6
931,20.48,40,10,protocol,7.5,400,4917,12.2925,404,376,0.930693,0.889706,0.842767,0.825351,0.804277,0.754234,0.68293,0.68293,0.68293,0.68293,0.457778,6
932,20.48,40,10,protocol,7.5,400,4785,11.9625,400,365,0.9125,0.850969,0.803655,0.794574,0.778496,0.738834,0.664999,0.664999,0.664999,0.664999,0.457991,6
933,19.456,38,10,protocol,7.5,400,4733,11.8325,392,361,0.920918,0.849043,0.798859,0.78741,0.769883,0.729725,0.660246,0.660246,0.660246,0.660246,0.458057,6
934,20.992,41,10,protocol,7.5,400,4784,11.96,380,351,0.923684,0.842939,0.807897,0.790289,0.770968,0.731034,0.667458,0.667458,0.667458,0.667458,0.457941,6
935,20.48,40,10,protocol,7.5,400,4731,11.8275,372,347,0.932796,0.861754,0.817663,0.792502,0.774122,0.731531,0.66662,0.66662,0.66662,0.66662,0.457826,6
936,20.48,40,10,protocol,7.5,400,4904,12.26,340,306,0.9,0.856443,0.829083,0.812404,0.796034,0.754833,0.690369,0.690369,0.690369,0.690369,0.457747,6
937,20.48,40,10,protocol,7.5,400,4713,11.7825,326,288,0.883436,0.843484,0.804064,0.779146,0.761885,0.72071,0.661934,0.661934,0.661934,0.661934,0.457716,6
938,20.48,40,10,protocol,7.5,400,4925,12.3125,302,284,0.940397,0.872845,0.832308,0.813725,0.800243,0.755288,0.687238,0.687238,0.687238,0.687238,0.457642,6
939,18.944,37,10,protocol,7.5,400,4714,11.785,286,256,0.895105,0.841429,0.805215,0.783736,0.768145,0.7239,0.660084,0.660084,0.660084,0.660084,0.457702,6
940,21.504,42,10,protocol,7.5,400,4858,12.145,260,225,0.865385,0.840029,0.80967,0.799799,0.788306,0.743092,0.681155,0.681155,0.681155,0.681155,0.457846,6
941,20.48,40,10,protocol,7.5,400,4908,12.27,260,240,0.923077,0.873167,0.830916,0.80924,0.793041,0.74901,0.689098,0.689098,0.689098,0.689098,0.457829,6
942,20.48,40,10,protocol,7.5,400,4870,12.175,266,245,0.921053,0.858696,0.822323,0.80524,0.787391,0.742984,0.680268,0.680268,0.680268,0.680268,0.457799,6
943,19.968,39,10,protocol,7.5,400,4831,12.0775,264,234,0.886364,0.845414,0.811306,0.798072,0.77791,0.739253,0.671814,0.671814,0.671814,0.671814,0.457727,6
944,20.48,40,10,protocol,7.5,400,4620,11.55,256,218,0.851562,0.803438,0.777949,0.764532,0.745137,0.707708,0.640855,0.640855,0.640855,0.640855,0.45778,6
945,20.48,40,10,protocol,7.5,400,4602,11.505,244,221,0.905738,0.838213,0.786482,0.765848,0.749304,0.703851,0.634568,0.634568,0.634568,0.634568,0.457676,6
946,19.456,38,10,protocol,7.5,400,4825,12.0625,272,251,0.922794,0.862016,0.80581,0.786064,0.770891,0.734541,0.665885,0.665885,0.665885,0.665885,0.457787,6
947,20.992,41,10,protocol,7.5,400,4605,11.5125,278,245,0.881295,0.817323,0.774809,0.759033,0.739328,0.701917,0.634822,0.634822,0.634822,0.634822,0.457687,6
948,19.968,39,10,protocol,7.5,400,4552,11.38,260,230,0.884615,0.817083,0.764372,0.74746,0.731678,0.692965,0.625481,0.625481,0.625481,0.625481,0.457623,6
949,20.48,40,10,protocol,7.5,400,4900,12.25,272,253,0.930147,0.867863,0.816006,0.796197,0.778454,0.739145,0.676657,0.676657,0.676657,0.676657,0.457653,6
950,20.48,40,10,protocol,7.5,400,4492,11.23,282,246,0.87234,0.810147,0.762787,0.740165,0.722896,0.680384,0.617607,0.617607,0.617607,0.617607,0.457637,6
951,20.48,40,10,protocol,7.5,400,5289,13.2225,294,265,0.901361,0.88216,0.855506,0.84515,0.831838,0.789968,0.725117,0.725117,0.725117,0.725117,0.457639,6
952,19.968,39,10,protocol,7.5,400,5144,12.86,288,262,0.909722,0.858766,0.834821,0.823675,0.809048,0.765039,0.703998,0.703998,0.703998,0.703998,0.457693,6
953,20.48,40,10,protocol,7.5,400,4691,11.7275,311,280,0.900322,0.824257,0.783124,0.763903,0.741553,0.704626,0.642075,0.642075,0.642075,0.642075,0.45775,6
954,19.968,39,10,protocol,7.5,400,4848,12.12,324,295,0.910494,0.859564,0.809278,0.790476,0.76265,0.727642,0.663198,0.663198,0.663198,0.663198,0.457684,6
955,19.456,38,10,protocol,7.5,400,4809,12.0225,352,302,0.857955,0.825243,0.791185,0.777722,0.756783,0.719247,0.654014,0.654014,0.654014,0.654014,0.457782,6
956,20.48,40,10,protocol,7.5,400,4859,12.1475,370,337,0.910811,0.864366,0.817987,0.798848,0.767469,0.725843,0.652606,0.652606,0.652606,0.652606,0.457697,6
957,20.48,40,10,protocol,7.5,400,4882,12.205,380,348,0.915789,0.860317,0.819454,0.793766,0.764169,0.722814,0.655302,0.655302,0.655302,0.655302,0.457719,6
958,20.48,40,10,protocol,7.5,400,5258,13.145,394,356,0.903553,0.873272,0.839387,0.823964,0.814103,0.776388,0.706151,0.706151,0.706151,0.706151,0.457637,6
959,19.456,38,10,protocol,7.5,400,5121,12.8025,390,365,0.935897,0.880508,0.8322,0.814996,0.795807,0.756666,0.688223,0.688223,0.688223,0.688223,0.457598,6
960,19.968,39,10,protocol,7.5,400,5043,12.6075,368,343,0.932065,0.876471,0.837857,0.810242,0.789596,0.744078,0.677285,0.677285,0.677285,0.677285,0.45762,6
961,19.968,39,10,protocol,7.5,400,5211,13.0275,380,356,0.936842,0.878477,0.839841,0.820449,0.80447,0.762855,0.694,0.694,0.694,0.694,0.457827,6
962,20.48,40,10,protocol,7.5,400,4736,11.84,380,342,0.9,0.833821,0.79708,0.770203,0.748824,0.701585,0.629004,0.629004,0.629004,0.629004,0.457747,6
963,19.456,38,10,protocol,7.5,400,5004,12.51,380,354,0.931579,0.887755,0.837808,0.800595,0.779058,0.733502,0.664628,0.664628,0.664628,0.664628,0.457835,6
964,20.48,40,10,protocol,7.5,400,4969,12.4225,362,339,0.936464,0.857246,0.81094,0.786946,0.764854,0.725063,0.660154,0.660154,0.660154,0.660154,0.457785,6
965,20.48,40,10,protocol,7.5,400,4850,12.125,368,331,0.899457,0.831387,0.803425,0.775273,0.758265,0.70624,0.643103,0.643103,0.643103,0.643103,0.458007,6
966,20.48,40,10,protocol,7.5,400,4945,12.3625,360,329,0.913889,0.861233,0.818787,0.796185,0.77046,0.716372,0.658189,0.658189,0.658189,0.658189,0.458,6
967,20.48,40,10,protocol,7.5,400,5114,12.785,336,306,0.910714,0.871889,0.835048,0.813354,0.7853,0.737241,0.676144,0.676144,0.676144,0.676144,0.457941,6
968,20.48,40,10,protocol,7.5,400,4810,12.025,332,295,0.888554,0.84567,0.791422,0.769171,0.736873,0.691713,0.630874,0.630874,0.630874,0.630874,0.458072,6
969,19.968,39,10,protocol,7.5,400,4689,11.7225,360,329,0.913889,0.837636,0.785766,0.764492,0.730516,0.675325,0.611053,0.611053,0.611053,0.611053,0.458019,6
970,20.48,40,10,protocol,7.5,400,5020,12.55,366,343,0.937158,0.879054,0.823423,0.799058,0.769602,0.720279,0.652456,0.652456,0.652456,0.652456,0.457939,6
971,20.48,40,10,protocol,7.5,400,5108,12.77,372,349,0.938172,0.879542,0.843116,0.817969,0.786654,0.730853,0.663721,0.663721,0.663721,0.663721,0.457841,6
972,20.48,40,10,protocol,7.5,400,5170,12.925,398,364,0.914573,0.870068,0.835141,0.813941,0.789258,0.736687,0.673177,0.673177,0.673177,0.673177,0.457731,6
973,20.48,40,10,protocol,7.5,400,5092,12.73,406,375,0.923645,0.860887,0.823657,0.795005,0.773119,0.728258,0.659114,0.659114,0.659114,0.659114,0.45762,6
974,20.48,40,10,protocol,7.5,400,5380,13.45,420,389,0.92619,0.899734,0.867658,0.839535,0.81338,0.766439,0.695422,0.695422,0.695422,0.695422,0.45754,6
975,19.456,38,10,protocol,7.5,400,4695,11.7375,420,368,0.87619,0.825293,0.786125,0.758514,0.729937,0.675,0.60508,0.60508,0.60508,0.60508,0.457941,6
976,19.968,39,10,protocol,7.5,400,5157,12.8925,420,387,0.921429,0.868987,0.844643,0.817949,0.792832,0.738975,0.665419,0.665419,0.665419,0.665419,0.458116,6
977,20.48,40,10,protocol,7.5,400,5020,12.55,414,383,0.925121,0.833745,0.804332,0.788452,0.758715,0.716128,0.645394,0.645394,0.645394,0.645394,0.458179,6
978,20.48,40,10,protocol,7.5,400,5001,12.5025,388,359,0.925258,0.861728,0.827465,0.796843,0.764272,0.712628,0.641154,0.641154,0.641154,0.641154,0.458154,6
979,20.48,40,10,protocol,7.5,400,4960,12.4,400,352,0.88,0.811111,0.778826,0.760246,0.737984,0.702728,0.635315,0.635315,0.635315,0.635315,0.458049,6
980,20.48,40,10,protocol,7.5,400,5299,13.2475,404,367,0.908416,0.872659,0.848805,0.826053,0.800701,0.750541,0.675938,0.675938,0.675938,0.675938,0.45793,6
981,20.48,40,10,protocol,7.5,400,5081,12.7025,420,387,0.921429,0.848925,0.811447,0.791432,0.766964,0.721448,0.645727,0.645727,0.645727,0.645727,0.458012,6
982,19.456,38,10,protocol,7.5,400,5232,13.08,432,407,0.94213,0.881013,0.850982,0.829776,0.79749,0.746592,0.66586,0.66586,0.66586,0.66586,0.457987,6
983,20.48,40,10,protocol,7.5,400,5124,12.81,437,410,0.938215,0.866753,0.828379,0.802601,0.774971,0.729516,0.653061,0.653061,0.653061,0.653061,0.457978,6
984,20.48,40,10,protocol,7.5,400,5172,12.93,420,397,0.945238,0.880442,0.847592,0.82523,0.794123,0.740391,0.660447,0.660447,0.660447,0.660447,0.457964,6
985,19.968,39,10,protocol,7.5,400,5043,12.6075,388,359,0.925258,0.859626,0.814245,0.793522,0.762699,0.716191,0.642693,0.642693,0.642693,0.642693,0.457945,6
986,20.48,40,10,protocol,7.5,400,5008,12.52,380,340,0.894737,0.850962,0.8005,0.779345,0.750659,0.710853,0.639734,0.639734,0.639734,0.639734,0.458027,6
987,18.944,37,10,protocol,7.5,400,4869,12.1725,374,335,0.895722,0.82964,0.791934,0.769153,0.738634,0.695639,0.621711,0.621711,0.621711,0.621711,0.457993,6
988,18.944,37,10,protocol,7.5,400,5245,13.1125,354,319,0.90113,0.872917,0.824353,0.806026,0.779715,0.747062,0.669005,0.669005,0.669005,0.669005,0.457937,6
989,17.408,34,10,protocol,7.5,400,5247,13.1175,360,334,0.927778,0.881906,0.846044,0.822589,0.798048,0.750461,0.669602,0.669602,0.669602,0.669602,0.457915,6
990,17.92,35,10,protocol,7.5,400,5295,13.2375,352,332,0.943182,0.882639,0.847025,0.827203,0.797145,0.755647,0.678324,0.678324,0.678324,0.678324,0.457961,6
991,18.432,36,10,protocol,7.5,400,5377,13.4425,336,312,0.928571,0.897887,0.870377,0.851485,0.818949,0.764751,0.691714,0.691714,0.691714,0.691714,0.45792,6
992,18.432,36,10,protocol,7.5,400,5294,13.235,346,321,0.927746,0.885211,0.852879,0.837346,0.808906,0.75852,0.681959,0.681959,0.681959,0.681959,0.457837,6
993,18.432,36,10,protocol,7.5,400,5108,12.77,367,338,0.920981,0.864598,0.822558,0.806673,0.777297,0.731313,0.659649,0.659649,0.659649,0.659649,0.45796,6
994,17.408,34,10,protocol,7.5,400,4894,12.235,358,313,0.874302,0.812822,0.780616,0.762327,0.737794,0.697875,0.632988,0.632988,0.632988,0.632988,0.457891,6
995,18.432,36,10,protocol,7.5,400,5113,12.7825,366,328,0.896175,0.871703,0.827336,0.812408,0.778479,0.730388,0.66089,0.66089,0.66089,0.66089,0.457826,6
996,18.944,37,10,protocol,7.5,400,4966,12.415,364,327,0.898352,0.843151,0.791609,0.772027,0.743713,0.704341,0.643932,0.643932,0.643932,0.643932,0.457968,6
997,20.48,40,10,protocol,7.5,400,4987,12.4675,326,284,0.871166,0.812109,0.786034,0.766937,0.750278,0.711646,0.648076,0.648076,0.648076,0.648076,0.457961,6
998,19.456,38,10,protocol,7.5,400,4929,12.3225,320,303,0.946875,0.87106,0.802334,0.785918,0.754556,0.710526,0.643174,0.643174,0.643174,0.643174,0.458073,6
999,21.504,42,10,protocol,7.5,400,5110,12.775,320,298,0.93125,0.843165,0.806694,0.788571,0.768234,0.727357,0.668149,0.668149,0.668149,0.668149,0.458109,6
1000,20.48,40,10,protocol,7.5,400,5155,12.8875,320,300,0.9375,0.881857,0.822086,0.805238,0.780637,0.7394,0.676471,0.676471,0.676471,0.676471,0.458216,6
