SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed
464,19.968,39,10,protocol,7.5,400,4779,11.9475,384,351,0.914062,0.855958,0.809223,0.789432,0.776166,0.731485,0.658083,0.658083,0.658083,0.658083,0.453892,12
465,17.408,34,10,protocol,7.5,400,4916,12.29,398,374,0.939698,0.88653,0.841251,0.819274,0.8028,0.752544,0.681598,0.681598,0.681598,0.681598,0.454132,12
466,20.992,41,10,protocol,7.5,400,4905,12.2625,402,384,0.955224,0.887574,0.837637,0.809289,0.788352,0.747111,0.681496,0.681496,0.681496,0.681496,0.454172,12
467,18.432,36,10,protocol,7.5,400,4812,12.03,386,364,0.943005,0.903061,0.845745,0.809241,0.782775,0.738638,0.67146,0.67146,0.67146,0.67146,0.453978,12
468,18.432,36,10,protocol,7.5,400,4644,11.61,356,326,0.91573,0.838823,0.809596,0.77772,0.752627,0.713186,0.652958,0.652958,0.652958,0.652958,0.454298,12
469,19.456,38,10,protocol,7.5,400,4774,11.935,314,275,0.875796,0.849003,0.81682,0.796934,0.778612,0.734184,0.668348,0.668348,0.668348,0.668348,0.454226,12
470,18.944,37,10,protocol,7.5,400,4426,11.065,274,245,0.894161,0.828449,0.774923,0.75044,0.730242,0.680414,0.619815,0.619815,0.619815,0.619815,0.454364,12
471,20.48,40,10,protocol,7.5,400,4704,11.76,262,239,0.912214,0.844023,0.796649,0.783449,0.765,0.722516,0.658957,0.658957,0.658957,0.658957,0.454829,12
472,20.48,40,10,protocol,7.5,400,4863,12.1575,260,221,0.85,0.843982,0.820483,0.79541,0.781213,0.741493,0.675049,0.675049,0.675049,0.675049,0.454682,12
473,19.456,38,10,protocol,7.5,400,5104,12.76,258,252,0.976744,0.883488,0.849042,0.833987,0.817929,0.779475,0.704307,0.704307,0.704307,0.704307,0.454693,12
474,20.992,41,10,protocol,7.5,400,4930,12.325,270,246,0.911111,0.876592,0.828897,0.805056,0.790959,0.748146,0.678183,0.678183,0.678183,0.678183,0.454673,12
475,18.944,37,10,protocol,7.5,400,5118,12.795,276,260,0.942029,0.880719,0.840909,0.824331,0.812941,0.772327,0.704715,0.704715,0.704715,0.704715,0.454614,12
476,20.48,40,10,protocol,7.5,400,4864,12.16,292,259,0.886986,0.849103,0.797628,0.784551,0.764269,0.727758,0.666484,0.666484,0.666484,0.666484,0.454667,12
477,20.48,40,10,protocol,7.5,400,4804,12.01,317,291,0.917981,0.861224,0.820465,0.790524,0.760651,0.718618,0.657131,0.657131,0.657131,0.657131,0.454594,12
478,20.48,40,10,protocol,7.5,400,5149,12.8725,360,333,0.925,0.903382,0.847646,0.831658,0.805081,0.768008,0.696293,0.696293,0.696293,0.696293,0.454355,12
479,20.48,40,10,protocol,7.5,400,5032,12.58,386,354,0.917098,0.876563,0.837741,0.81419,0.79534,0.747748,0.675168,0.675168,0.675168,0.675168,0.454157,12
480,20.48,40,10,protocol,7.5,400,4997,12.4925,380,339,0.892105,0.853116,0.815225,0.7906,0.776009,0.738454,0.671371,0.671371,0.671371,0.671371,0.45413,12
481,20.48,40,10,protocol,7.5,400,4683,11.7075,380,345,0.907895,0.821978,0.779593,0.75495,0.73293,0.693348,0.623385,0.623385,0.623385,0.623385,0.454107,12
482,19.968,39,10,protocol,7.5,400,4656,11.64,372,327,0.879032,0.845203,0.793066,0.756303,0.731684,0.684501,0.618769,0.618769,0.618769,0.618769,0.454595,12
483,19.456,38,10,protocol,7.5,400,5114,12.785,364,334,0.917582,0.877193,0.845954,0.814214,0.787271,0.740424,0.679511,0.679511,0.679511,0.679511,0.454498,12
484,20.48,40,10,protocol,7.5,400,5277,13.1925,334,317,0.949102,0.888252,0.862436,0.845369,0.813877,0.758157,0.694649,0.694649,0.694649,0.694649,0.454346,12
485,20.48,40,10,protocol,7.5,400,4739,11.8475,362,339,0.936464,0.855014,0.808952,0.779604,0.738584,0.684609,0.616897,0.616897,0.616897,0.616897,0.45426,12
486,20.48,40,10,protocol,7.5,400,5160,12.9,383,364,0.950392,0.898512,0.855282,0.835423,0.792266,0.73565,0.670916,0.670916,0.670916,0.670916,0.454188,12
487,20.48,40,10,protocol,7.5,400,5172,12.93,412,378,0.917476,0.858289,0.831277,0.808869,0.783588,0.736989,0.669298,0.669298,0.669298,0.669298,0.454025,12
488,19.968,39,10,protocol,7.5,400,5109,12.7725,420,391,0.930952,0.833548,0.810394,0.788986,0.768792,0.726398,0.658669,0.658669,0.658669,0.658669,0.454187,12
489,19.968,39,10,protocol,7.5,400,5053,12.6325,402,360,0.895522,0.859085,0.833098,0.809694,0.775244,0.72124,0.649024,0.649024,0.649024,0.649024,0.45473,12
490,20.992,41,10,protocol,7.5,400,5100,12.75,402,367,0.912935,0.859181,0.823983,0.806154,0.777496,0.727413,0.652174,0.652174,0.652174,0.652174,0.454798,12
491,19.968,39,10,protocol,7.5,400,5334,13.335,426,388,0.910798,0.858228,0.833684,0.823034,0.802245,0.755535,0.678971,0.678971,0.678971,0.678971,0.454727,12
492,20.48,40,10,protocol,7.5,400,5082,12.705,430,398,0.925581,0.849741,0.823173,0.796783,0.773865,0.725031,0.648328,0.648328,0.648328,0.648328,0.454689,12
493,19.968,39,10,protocol,7.5,400,5477,13.6925,386,361,0.935233,0.91475,0.875894,0.855808,0.826843,0.781017,0.698684,0.698684,0.698684,0.698684,0.454582,12
494,19.456,38,10,protocol,7.5,400,5039,12.5975,364,332,0.912088,0.847434,0.807307,0.786861,0.760532,0.717976,0.643094,0.643094,0.643094,0.643094,0.454551,12
495,17.92,35,10,protocol,7.5,400,5190,12.975,356,324,0.910112,0.872576,0.821378,0.794973,0.771498,0.737625,0.663513,0.663513,0.663513,0.663513,0.454536,12
496,18.944,37,10,protocol,7.5,400,5149,12.8725,340,310,0.911765,0.841549,0.81294,0.796991,0.771412,0.72879,0.662719,0.662719,0.662719,0.662719,0.45482,12
497,17.408,34,10,protocol,7.5,400,5405,13.5125,362,334,0.922652,0.893372,0.854839,0.841613,0.817654,0.768462,0.698164,0.698164,0.698164,0.698164,0.454704,12
498,17.92,35,10,protocol,7.5,400,5149,12.8725,366,333,0.909836,0.855143,0.812629,0.799125,0.774546,0.733333,0.666278,0.666278,0.666278,0.666278,0.45464,12
499,17.408,34,10,protocol,7.5,400,5011,12.5275,324,295,0.910494,0.838732,0.790522,0.777407,0.755102,0.715659,0.652383,0.652383,0.652383,0.652383,0.454616,12
500,18.432,36,10,protocol,7.5,400,5202,13.005,320,280,0.875,0.869658,0.815888,0.801667,0.781007,0.741751,0.681342,0.681342,0.681342,0.681342,0.454889,12
501,17.92,35,10,protocol,7.5,400,5117,12.7925,320,287,0.896875,0.859203,0.805137,0.78901,0.767595,0.728291,0.674048,0.674048,0.674048,0.674048,0.455126,12
502,16.896,33,10,protocol,7.5,400,5077,12.6925,320,287,0.896875,0.836875,0.800277,0.791319,0.764942,0.720406,0.674731,0.674731,0.674731,0.674731,0.455225,12
503,17.92,35,10,protocol,7.5,400,5050,12.625,276,247,0.894928,0.820704,0.797516,0.786804,0.763453,0.717214,0.670787,0.670787,0.670787,0.670787,0.455328,12
504,17.408,34,10,protocol,7.5,400,4820,12.05,252,213,0.845238,0.807428,0.76761,0.754202,0.727044,0.684632,0.640314,0.640314,0.640314,0.640314,0.455201,12
505,18.432,36,10,protocol,7.5,400,5379,13.4475,270,248,0.918519,0.882,0.849083,0.834967,0.804939,0.762602,0.7144,0.7144,0.7144,0.7144,0.455126,12
506,18.432,36,10,protocol,7.5,400,5375,13.4375,276,249,0.902174,0.86186,0.829831,0.816813,0.798136,0.762367,0.71077,0.71077,0.71077,0.71077,0.454957,12
507,17.92,35,10,protocol,7.5,400,4994,12.485,294,250,0.85034,0.821927,0.790068,0.769797,0.750361,0.713175,0.662772,0.662772,0.662772,0.662772,0.455278,12
508,17.408,34,10,protocol,7.5,400,5058,12.645,304,274,0.901316,0.836402,0.795284,0.780289,0.751334,0.714677,0.671448,0.671448,0.671448,0.671448,0.455132,12
509,17.408,34,10,protocol,7.5,400,5345,13.3625,331,309,0.933535,0.867391,0.834186,0.814479,0.792796,0.760796,0.707385,0.707385,0.707385,0.707385,0.455036,12
510,18.432,36,10,protocol,7.5,400,5007,12.5175,358,327,0.913408,0.845583,0.797619,0.776334,0.754663,0.716463,0.665338,0.665338,0.665338,0.665338,0.455049,12
511,16.896,33,10,protocol,7.5,400,5090,12.725,340,312,0.917647,0.842424,0.807352,0.792199,0.769534,0.727356,0.678895,0.678895,0.678895,0.678895,0.455153,12
512,18.944,37,10,protocol,7.5,400,5238,13.095,326,298,0.91411,0.840376,0.817683,0.799718,0.783286,0.747652,0.700562,0.700562,0.700562,0.700562,0.455186,12
513,18.944,37,10,protocol,7.5,400,4997,12.4925,356,319,0.896067,0.818037,0.792499,0.781544,0.759025,0.714264,0.66872,0.66872,0.66872,0.66872,0.454984,12
514,19.456,38,10,protocol,7.5,400,5277,13.1925,354,316,0.892655,0.8592,0.843883,0.826509,0.805265,0.760906,0.708703,0.708703,0.708703,0.708703,0.454811,12
515,18.432,36,10,protocol,7.5,400,5132,12.83,356,325,0.912921,0.833061,0.819454,0.79416,0.775386,0.740769,0.687299,0.687299,0.687299,0.687299,0.455317,12
516,19.456,38,10,protocol,7.5,400,5438,13.595,357,337,0.943978,0.899679,0.881901,0.860499,0.833363,0.78992,0.727066,0.727066,0.727066,0.727066,0.455211,12
517,17.92,35,10,protocol,7.5,400,4844,12.11,360,313,0.869444,0.796664,0.773304,0.760457,0.740518,0.704566,0.652478,0.652478,0.652478,0.652478,0.455419,12
518,18.944,37,10,protocol,7.5,400,4837,12.0925,341,315,0.923754,0.850996,0.813063,0.780288,0.748622,0.70591,0.654002,0.654002,0.654002,0.654002,0.455369,12
519,18.944,37,10,protocol,7.5,400,4911,12.2775,332,298,0.89759,0.832646,0.818423,0.793847,0.762731,0.715209,0.666531,0.666531,0.666531,0.666531,0.455413,12
520,20.48,40,10,protocol,7.5,400,5127,12.8175,314,278,0.88535,0.870432,0.834342,0.811224,0.787689,0.741797,0.698121,0.698121,0.698121,0.698121,0.45562,12
521,20.48,40,10,protocol,7.5,400,4728,11.82,304,275,0.904605,0.828906,0.798942,0.77293,0.738209,0.692319,0.648916,0.648916,0.648916,0.648916,0.455772,12
522,20.48,40,10,protocol,7.5,400,5006,12.515,319,284,0.890282,0.834385,0.809577,0.801601,0.775,0.733191,0.696299,0.696299,0.696299,0.696299,0.455846,12
523,20.48,40,10,protocol,7.5,400,5047,12.6175,346,322,0.930636,0.876404,0.839939,0.818725,0.78744,0.742049,0.707119,0.707119,0.707119,0.707119,0.455671,12
524,20.48,40,10,protocol,7.5,400,5202,13.005,340,311,0.914706,0.872131,0.855982,0.840819,0.816228,0.76761,0.733916,0.733916,0.733916,0.733916,0.455692,12
525,19.968,39,10,protocol,7.5,400,5039,12.5975,328,301,0.917683,0.885621,0.843231,0.822557,0.791311,0.748028,0.711843,0.711843,0.711843,0.711843,0.455675,12
526,18.432,36,10,protocol,7.5,400,4582,11.455,310,255,0.822581,0.790271,0.748519,0.740295,0.715901,0.681067,0.64358,0.64358,0.64358,0.64358,0.456153,12
527,22.016,43,10,protocol,7.5,400,5000,12.5,328,302,0.920732,0.863636,0.832344,0.817258,0.79403,0.749214,0.708074,0.708074,0.708074,0.708074,0.456192,12
528,19.968,39,10,protocol,7.5,400,4883,12.2075,376,344,0.914894,0.854766,0.823661,0.80666,0.781517,0.738065,0.691839,0.691839,0.691839,0.691839,0.456416,12
529,20.48,40,10,protocol,7.5,400,5234,13.085,368,339,0.921196,0.884471,0.868246,0.862907,0.831477,0.790338,0.736006,0.736006,0.736006,0.736006,0.456322,12
530,20.48,40,10,protocol,7.5,400,5164,12.91,330,305,0.924242,0.888559,0.861866,0.853904,0.824813,0.784593,0.723655,0.723655,0.723655,0.723655,0.456292,12
531,20.48,40,10,protocol,7.5,400,5248,13.12,336,320,0.952381,0.903107,0.865377,0.852364,0.83371,0.791693,0.738665,0.738665,0.738665,0.738665,0.456129,12
532,19.968,39,10,protocol,7.5,400,5103,12.7575,326,296,0.907975,0.88351,0.85736,0.841522,0.824515,0.775,0.719543,0.719543,0.719543,0.719543,0.455994,12
533,19.968,39,10,protocol,7.5,400,4988,12.47,320,302,0.94375,0.865265,0.854071,0.832581,0.805545,0.759032,0.705291,0.705291,0.705291,0.705291,0.455818,12
534,19.968,39,10,protocol,7.5,400,4900,12.25,304,286,0.940789,0.878315,0.836406,0.812971,0.793511,0.749839,0.70306,0.70306,0.70306,0.70306,0.456035,12
535,20.48,40,10,protocol,7.5,400,4844,12.11,302,286,0.94702,0.864929,0.83031,0.817128,0.795358,0.744329,0.699653,0.699653,0.699653,0.699653,0.456324,12
536,20.48,40,10,protocol,7.5,400,5067,12.6675,324,308,0.950617,0.88898,0.870498,0.84995,0.828666,0.778755,0.729683,0.729683,0.729683,0.729683,0.456456,12
537,19.968,39,10,protocol,7.5,400,4965,12.4125,352,319,0.90625,0.880672,0.850605,0.834602,0.815319,0.764668,0.712113,0.712113,0.712113,0.712113,0.45641,12
538,20.992,41,10,protocol,7.5,400,4612,11.53,362,317,0.875691,0.82897,0.797074,0.787108,0.763116,0.710501,0.659422,0.659422,0.659422,0.659422,0.456782,12
539,20.48,40,10,protocol,7.5,400,5056,12.64,342,324,0.947368,0.912,0.874134,0.857438,0.836614,0.783352,0.728242,0.728242,0.728242,0.728242,0.4566,12
540,19.968,39,10,protocol,7.5,400,4709,11.7725,338,314,0.928994,0.856373,0.824941,0.809524,0.784893,0.734303,0.673484,0.673484,0.673484,0.673484,0.457001,12
541,20.48,40,10,protocol,7.5,400,4855,12.1375,330,303,0.918182,0.868142,0.845761,0.828484,0.811049,0.757266,0.695671,0.695671,0.695671,0.695671,0.456885,12
542,19.968,39,10,protocol,7.5,400,4751,11.8775,306,276,0.901961,0.86489,0.829144,0.811542,0.7845,0.739937,0.683991,0.683991,0.683991,0.683991,0.456845,12
543,18.944,37,10,protocol,7.5,400,4795,11.9875,320,292,0.9125,0.869004,0.831757,0.812468,0.792688,0.751506,0.689135,0.689135,0.689135,0.689135,0.45763,12
544,20.48,40,10,protocol,7.5,400,5004,12.51,320,288,0.9,0.889771,0.872306,0.855812,0.833366,0.789483,0.723315,0.723315,0.723315,0.723315,0.457527,12
545,19.968,39,10,protocol,7.5,400,4753,11.8825,320,299,0.934375,0.875413,0.842063,0.824324,0.80004,0.748329,0.685859,0.685859,0.685859,0.685859,0.457339,12
546,20.48,40,10,protocol,7.5,400,4705,11.7625,316,277,0.876582,0.854575,0.817823,0.809274,0.790891,0.744684,0.682332,0.682332,0.682332,0.682332,0.457383,12
547,20.48,40,10,protocol,7.5,400,4883,12.2075,311,302,0.971061,0.899838,0.869721,0.850581,0.823108,0.773014,0.715982,0.715982,0.715982,0.715982,0.457266,12
548,19.968,39,10,protocol,7.5,400,4822,12.055,284,271,0.954225,0.883871,0.864583,0.850863,0.820875,0.766611,0.712744,0.712744,0.712744,0.712744,0.457241,12
549,18.432,36,10,protocol,7.5,400,4752,11.88,288,265,0.920139,0.874199,0.83266,0.816702,0.800957,0.75557,0.702395,0.702395,0.702395,0.702395,0.457236,12
550,20.48,40,10,protocol,7.5,400,4563,11.4075,290,261,0.9,0.830964,0.80594,0.799738,0.779061,0.731711,0.677966,0.677966,0.677966,0.677966,0.457783,12
551,19.456,38,10,protocol,7.5,400,5024,12.56,320,297,0.928125,0.88118,0.868486,0.857744,0.839872,0.800541,0.749701,0.749701,0.749701,0.749701,0.457887,12
552,20.992,41,10,protocol,7.5,400,4846,12.115,320,296,0.925,0.88254,0.854987,0.8394,0.815674,0.773232,0.727901,0.727901,0.727901,0.727901,0.457888,12
553,19.456,38,10,protocol,7.5,400,4541,11.3525,338,309,0.914201,0.84375,0.813816,0.802159,0.776369,0.72849,0.68406,0.68406,0.68406,0.68406,0.457783,12
554,19.456,38,10,protocol,7.5,400,4753,11.8825,306,283,0.924837,0.877036,0.850427,0.836369,0.814057,0.763396,0.716526,0.716526,0.716526,0.716526,0.457799,12
555,18.432,36,10,protocol,7.5,400,4929,12.3225,300,285,0.95,0.910624,0.88342,0.867179,0.842638,0.791414,0.740117,0.740117,0.740117,0.740117,0.457709,12
556,19.456,38,10,protocol,7.5,400,4603,11.5075,252,234,0.928571,0.87395,0.831441,0.815819,0.795803,0.741507,0.686921,0.686921,0.686921,0.686921,0.457556,12
557,19.968,39,10,protocol,7.5,400,4651,11.6275,240,226,0.941667,0.872881,0.840332,0.821608,0.800969,0.755247,0.692904,0.692904,0.692904,0.692904,0.457492,12
558,18.944,37,10,protocol,7.5,400,4672,11.68,252,238,0.944444,0.885593,0.842544,0.833149,0.806697,0.756467,0.695238,0.695238,0.695238,0.695238,0.457494,12
559,14.848,29,10,protocol,7.5,400,4350,10.875,264,237,0.897727,0.848537,0.802585,0.785556,0.755311,0.708369,0.648375,0.648375,0.648375,0.648375,0.45884,12
560,19.456,38,10,protocol,7.5,400,4596,11.49,270,242,0.896296,0.867876,0.850089,0.831784,0.801703,0.753857,0.693062,0.693062,0.693062,0.693062,0.458793,12
561,16.384,32,10,protocol,7.5,400,4248,10.62,300,268,0.893333,0.839474,0.803366,0.775803,0.741649,0.694272,0.637646,0.637646,0.637646,0.637646,0.459075,12
562,22.528,44,10,protocol,7.5,400,4956,12.39,344,323,0.938953,0.9254,0.898335,0.885339,0.867432,0.809016,0.738301,0.738301,0.738301,0.738301,0.459143,12
563,20.48,40,10,protocol,7.5,400,4494,11.235,346,304,0.878613,0.872659,0.831017,0.817664,0.797948,0.735587,0.670597,0.670597,0.670597,0.670597,0.458961,12
564,20.48,40,10,protocol,7.5,400,4710,11.775,338,311,0.920118,0.895085,0.864912,0.850454,0.829253,0.76894,0.704729,0.704729,0.704729,0.704729,0.458879,12
565,20.48,40,10,protocol,7.5,400,4858,12.145,298,279,0.936242,0.917448,0.890639,0.878968,0.858551,0.793133,0.728404,0.728404,0.728404,0.728404,0.458695,12
566,20.48,40,10,protocol,7.5,400,4644,11.61,298,281,0.942953,0.921305,0.88143,0.854566,0.828976,0.762765,0.697625,0.697625,0.697625,0.697625,0.458716,12
567,20.48,40,10,protocol,7.5,400,4578,11.445,316,286,0.905063,0.873805,0.849138,0.833614,0.806529,0.75061,0.683393,0.683393,0.683393,0.683393,0.458556,12
568,20.48,40,10,protocol,7.5,400,4732,11.83,328,310,0.945122,0.916824,0.890096,0.871152,0.844204,0.780143,0.707959,0.707959,0.707959,0.707959,0.458604,12
569,19.456,38,10,protocol,7.5,400,4398,10.995,320,289,0.903125,0.865385,0.82694,0.812464,0.7892,0.722377,0.658628,0.658628,0.658628,0.658628,0.45862,12
570,17.92,35,10,protocol,7.5,400,4639,11.5975,314,296,0.942675,0.900952,0.864355,0.846669,0.823912,0.763506,0.701028,0.701028,0.701028,0.701028,0.458767,12
571,20.48,40,10,protocol,7.5,400,4668,11.67,270,254,0.940741,0.922575,0.883208,0.866337,0.838681,0.772249,0.705411,0.705411,0.705411,0.705411,0.458724,12
572,20.48,40,10,protocol,7.5,400,4826,12.065,258,244,0.945736,0.931159,0.910408,0.892657,0.872331,0.805673,0.734775,0.734775,0.734775,0.734775,0.458711,12
573,19.456,38,10,protocol,7.5,400,4772,11.93,270,257,0.951852,0.927679,0.905861,0.884344,0.861185,0.795547,0.728105,0.728105,0.728105,0.728105,0.458861,12
574,20.48,40,10,protocol,7.5,400,4555,11.3875,265,255,0.962264,0.903777,0.875903,0.850442,0.825815,0.765927,0.693303,0.693303,0.693303,0.693303,0.459118,12
575,20.48,40,10,protocol,7.5,400,4722,11.805,240,225,0.9375,0.9125,0.875683,0.863663,0.8434,0.793463,0.719226,0.719226,0.719226,0.719226,0.459005,12
576,18.432,36,10,protocol,7.5,400,4612,11.53,250,241,0.964,0.91644,0.88914,0.86769,0.839823,0.782897,0.708052,0.708052,0.708052,0.708052,0.45904,12
577,17.408,34,10,protocol,7.5,400,4850,12.125,260,256,0.984615,0.930127,0.899197,0.885501,0.867974,0.81774,0.749613,0.749613,0.749613,0.749613,0.459068,12
578,17.92,35,10,protocol,7.5,400,4477,11.1925,280,265,0.946429,0.905063,0.869217,0.84719,0.82381,0.768829,0.685242,0.685242,0.685242,0.685242,0.459176,12
579,17.92,35,10,protocol,7.5,400,4651,11.6275,284,260,0.915493,0.902632,0.880327,0.868376,0.842605,0.793899,0.721334,0.721334,0.721334,0.721334,0.459235,12
580,18.432,36,10,protocol,7.5,400,4596,11.49,310,293,0.945161,0.918004,0.887179,0.873333,0.849523,0.795521,0.716246,0.716246,0.716246,0.716246,0.459158,12
581,18.432,36,10,protocol,7.5,400,4823,12.0575,330,318,0.963636,0.946903,0.927782,0.911007,0.880645,0.835294,0.748913,0.748913,0.748913,0.748913,0.45925,12
582,18.432,36,10,protocol,7.5,400,4557,11.3925,322,302,0.937888,0.923415,0.884034,0.86688,0.83976,0.792026,0.713569,0.713569,0.713569,0.713569,0.459152,12
583,18.432,36,10,protocol,7.5,400,4850,12.125,320,314,0.98125,0.964223,0.932724,0.916522,0.889987,0.839377,0.761464,0.761464,0.761464,0.761464,0.459043,12
584,18.432,36,10,protocol,7.5,400,4559,11.3975,318,300,0.943396,0.894511,0.865313,0.849626,0.826832,0.783799,0.717412,0.717412,0.717412,0.717412,0.45898,12
585,18.432,36,10,protocol,7.5,400,4668,11.67,303,292,0.963696,0.926316,0.899917,0.876292,0.85274,0.803747,0.736427,0.736427,0.736427,0.736427,0.458831,12
586,17.408,34,10,protocol,7.5,400,4765,11.9125,332,303,0.912651,0.905914,0.890171,0.879271,0.862238,0.81433,0.759726,0.759726,0.759726,0.759726,0.458788,12
587,15.872,31,10,protocol,7.5,400,4883,12.2075,336,324,0.964286,0.935455,0.912318,0.895822,0.878355,0.836964,0.777389,0.777389,0.777389,0.777389,0.458876,12
588,16.896,33,10,protocol,7.5,400,4620,11.55,328,317,0.966463,0.915285,0.877946,0.8632,0.842802,0.79316,0.734648,0.734648,0.734648,0.734648,0.459261,12
589,18.432,36,10,protocol,7.5,400,4918,12.295,320,310,0.96875,0.938061,0.913735,0.90536,0.890816,0.839986,0.778676,0.778676,0.778676,0.778676,0.459179,12
590,18.432,36,10,protocol,7.5,400,4575,11.4375,320,304,0.95,0.905142,0.875847,0.853563,0.832548,0.77744,0.722749,0.722749,0.722749,0.722749,0.459021,12
591,16.384,32,10,protocol,7.5,400,4518,11.295,279,260,0.9319,0.888601,0.855274,0.834729,0.818966,0.767774,0.716598,0.716598,0.716598,0.716598,0.459141,12
592,18.944,37,10,protocol,7.5,400,4849,12.1225,254,249,0.980315,0.938963,0.907654,0.901717,0.879888,0.821747,0.769292,0.769292,0.769292,0.769292,0.459313,12
593,18.432,36,10,protocol,7.5,400,4681,11.7025,194,183,0.943299,0.906028,0.878877,0.866648,0.847751,0.794107,0.736469,0.736469,0.736469,0.736469,0.459256,12
594,18.432,36,10,protocol,7.5,400,4893,12.2325,174,169,0.971264,0.950791,0.925926,0.907478,0.886373,0.831828,0.766207,0.766207,0.766207,0.766207,0.459478,12
595,18.432,36,10,protocol,7.5,400,4983,12.4575,180,173,0.961111,0.928822,0.914903,0.909066,0.894351,0.845546,0.778038,0.778038,0.778038,0.778038,0.45932,12
596,17.92,35,10,protocol,7.5,400,5008,12.52,170,164,0.964706,0.94955,0.930991,0.919767,0.902169,0.846624,0.777415,0.777415,0.777415,0.777415,0.459302,12
597,18.432,36,10,protocol,7.5,400,5038,12.595,180,177,0.983333,0.963222,0.939837,0.925957,0.910351,0.854182,0.777486,0.777486,0.777486,0.777486,0.45915,12
598,17.92,35,10,protocol,7.5,400,4675,11.6875,188,179,0.952128,0.910017,0.879791,0.867561,0.842998,0.788675,0.720629,0.720629,0.720629,0.720629,0.459127,12
599,18.432,36,10,protocol,7.5,400,4888,12.22,172,164,0.953488,0.935965,0.914613,0.898132,0.878547,0.824054,0.752463,0.752463,0.752463,0.752463,0.459032,12
600,17.408,34,10,protocol,7.5,400,4634,11.585,212,192,0.90566,0.9109,0.883952,0.863457,0.83729,0.784087,0.708346,0.708346,0.708346,0.708346,0.45917,12
601,17.408,34,10,protocol,7.5,400,4802,12.005,242,232,0.958678,0.917027,0.898458,0.880778,0.860435,0.804735,0.730523,0.730523,0.730523,0.730523,0.45908,12
602,18.432,36,10,protocol,7.5,400,4809,12.0225,256,247,0.964844,0.925,0.898283,0.884831,0.860362,0.808563,0.732815,0.732815,0.732815,0.732815,0.459019,12
603,17.408,34,10,protocol,7.5,400,4845,12.1125,248,236,0.951613,0.917369,0.89688,0.882436,0.853975,0.808746,0.741279,0.741279,0.741279,0.741279,0.459107,12
604,18.432,36,10,protocol,7.5,400,4723,11.8075,252,232,0.920635,0.908475,0.885463,0.86661,0.836902,0.786126,0.722001,0.722001,0.722001,0.722001,0.458943,12
605,16.896,33,10,protocol,7.5,400,4700,11.75,274,245,0.894161,0.87931,0.865198,0.857629,0.829992,0.782913,0.717119,0.717119,0.717119,0.717119,0.458885,12
606,17.92,35,10,protocol,7.5,400,4813,12.0325,312,289,0.926282,0.916239,0.901065,0.879603,0.850271,0.799652,0.734728,0.734728,0.734728,0.734728,0.458897,12
607,16.384,32,10,protocol,7.5,400,4785,11.9625,324,292,0.901235,0.895099,0.873451,0.861672,0.833265,0.792246,0.734111,0.734111,0.734111,0.734111,0.458976,12
608,18.432,36,10,protocol,7.5,400,4440,11.1,282,269,0.953901,0.891015,0.847345,0.827671,0.787195,0.740696,0.681567,0.681567,0.681567,0.681567,0.45986,12
609,18.432,36,10,protocol,7.5,400,4683,11.7075,288,247,0.857639,0.859766,0.865897,0.85963,0.834665,0.782835,0.719134,0.719134,0.719134,0.719134,0.459727,12
610,18.432,36,10,protocol,7.5,400,4759,11.8975,324,312,0.962963,0.933665,0.91179,0.880835,0.846107,0.791595,0.7311,0.7311,0.7311,0.7311,0.459571,12
611,18.432,36,10,protocol,7.5,400,4937,12.3425,342,323,0.944444,0.935726,0.912566,0.899944,0.875817,0.816225,0.75374,0.75374,0.75374,0.75374,0.459411,12
612,17.92,35,10,protocol,7.5,400,4722,11.805,340,320,0.941176,0.905336,0.868852,0.859649,0.833062,0.783742,0.715455,0.715455,0.715455,0.715455,0.459352,12
613,17.92,35,10,protocol,7.5,400,4576,11.44,360,313,0.869444,0.875552,0.853448,0.831863,0.809514,0.758287,0.694879,0.694879,0.694879,0.694879,0.459303,12
614,17.408,34,10,protocol,7.5,400,4689,11.7225,360,331,0.919444,0.875442,0.863212,0.846109,0.819558,0.77367,0.70914,0.70914,0.70914,0.70914,0.459375,12
615,19.456,38,10,protocol,7.5,400,4732,11.83,350,332,0.948571,0.914186,0.87963,0.85685,0.828215,0.776366,0.714933,0.714933,0.714933,0.714933,0.459465,12
616,18.432,36,10,protocol,7.5,400,4874,12.185,340,329,0.967647,0.92769,0.891858,0.876382,0.843393,0.790361,0.73462,0.73462,0.73462,0.73462,0.459308,12
617,17.92,35,10,protocol,7.5,400,5029,12.5725,352,344,0.977273,0.930702,0.901426,0.886257,0.860441,0.812755,0.756773,0.756773,0.756773,0.756773,0.459413,12
618,18.432,36,10,protocol,7.5,400,4856,12.14,356,309,0.867978,0.899306,0.883162,0.867941,0.837904,0.788271,0.727668,0.727668,0.727668,0.727668,0.459329,12
